start_lat,start_lon,end_lat,end_lon,red_count,yellow_count,green_count,total_segments,true_travel_time_sec
40.7410305,-73.9941671,40.8080286,-73.9579584,53,39,50,142,1393.5834077087484
40.730246,-74.00102,40.7112188,-73.9899392,29,17,9,55,568.8094695835002
40.7703078,-73.9477641,40.8308032,-73.9471314,56,39,17,112,1323.9405170687812
40.7648393,-73.9805314,40.7736204,-73.9874827,14,4,6,24,450.91434949299963
40.7124645,-74.0048649,40.7209878,-73.986948,19,28,4,51,736.4481063078225
40.7176795,-73.9848249,40.8517067,-73.9524542,115,68,55,238,5056.663326531614
40.7643299,-73.9987098,40.83785,-73.936383,34,49,57,140,1449.892125657076
40.7460356,-73.9747018,40.7161764,-73.991792,39,28,22,89,919.1344337563078
40.8044957,-73.9514846,40.7791759,-73.9507943,19,21,3,43,547.3109061053128
40.7168982,-73.986194,40.8040729,-73.9326682,73,63,40,176,1718.1686671069
40.8070737,-73.9498145,40.867016,-73.92311,44,34,7,85,2728.2035581830214
40.7369674,-74.0064962,40.7531536,-73.9644223,32,18,19,69,863.500875432136
40.7062566,-74.0027542,40.8075991,-73.966962,83,93,40,216,2046.7106419653765
40.8187841,-73.9598117,40.8151098,-73.9550004,6,9,2,17,176.60635489778727
40.7016101,-74.0119669,40.7381714,-73.9836359,22,54,18,94,830.2776908660026
40.7545778,-73.9716937,40.818424,-73.945141,37,32,39,108,1025.6774161217697
40.7591595,-73.9883858,40.7140166,-74.0044302,50,45,13,108,1089.0921187060794
40.732315,-74.000511,40.847745,-73.9311661,102,103,67,272,2559.2440566256523
40.7602235,-73.9674539,40.7849334,-73.9351368,58,36,14,108,1743.3525693691267
40.769901,-73.968904,40.8045555,-73.947737,11,33,11,55,506.19119675132305
40.8365346,-73.9430023,40.7923469,-73.9525217,38,43,12,93,1061.567704699754
40.7635085,-73.969259,40.7802483,-73.9814211,22,8,9,39,494.6280784160705
40.8392425,-73.9412769,40.837193,-73.936691,5,0,0,5,90.49222010766307
40.7589866,-73.9624288,40.7291391,-73.9751868,18,26,14,58,632.0209244580956
40.7795823,-73.9618327,40.7720762,-73.9499354,2,9,0,11,167.85404481816357
40.8058089,-73.946821,40.79293,-73.9457883,5,12,5,22,245.04893968848376
40.7295679,-73.989905,40.7381296,-74.0020342,6,8,4,18,217.16737575480946
40.7765623,-73.9527041,40.7345982,-73.9843469,50,40,21,111,1046.5564297128378
40.8457916,-73.9293064,40.7577792,-73.9734395,54,84,21,159,2509.922246256718
40.753332,-73.972604,40.7539315,-74.0033527,7,22,16,45,583.8452566399629
40.8203839,-73.9579057,40.814145,-73.9409348,10,15,5,30,505.7711555210702
40.789698,-73.9698629,40.8177958,-73.9359497,39,34,19,92,944.5536924435086
40.7117109,-73.9848963,40.8103252,-73.953623,52,75,66,193,1717.0219458418173
40.7105184,-74.0029673,40.7959381,-73.972717,89,83,46,218,1911.231877431779
40.719938,-74.001425,40.734439,-74.0061609,10,13,10,33,276.91647463993326
40.7144791,-73.9995913,40.716976,-73.982289,20,10,5,35,477.9238801943045
40.729009,-73.993747,40.7545608,-74.006863,20,23,13,56,635.1205850930801
40.720765,-74.010008,40.7073945,-74.0054889,19,8,3,30,378.6482527583668
40.7510092,-73.9906121,40.71741,-73.9878823,33,37,18,88,969.1304943798784
40.789055,-73.9505513,40.8069824,-73.9534985,7,24,6,37,322.4612035180254
40.8036319,-73.9633898,40.7173175,-74.0015833,88,75,31,194,1943.1289980622562
40.7094404,-74.0148836,40.8655306,-73.9272714,93,99,79,271,2548.1068966909847
40.7756143,-73.9604288,40.7576744,-74.0005846,30,19,25,74,938.2916185762748
40.8054119,-73.9656735,40.8421541,-73.9422847,29,19,7,55,645.8884156450896
40.8347248,-73.9406514,40.7354563,-73.9751359,91,82,31,204,2427.4889420226655
40.7606483,-73.9631118,40.7337434,-74.0062788,49,29,18,96,1109.9737714394337
40.7549794,-73.9629036,40.7859221,-73.953141,12,18,30,60,521.5042527604679
40.8169831,-73.9574793,40.7636731,-73.9560793,57,31,10,98,1344.4260082719939
40.7079294,-74.0162175,40.7513685,-73.9679588,66,50,33,149,1664.7868460300117
40.8283196,-73.9489611,40.7507733,-73.9744736,49,75,15,139,1543.2339178568025
40.752741,-73.975102,40.7144708,-73.9853265,36,31,12,79,902.6843862637801
40.7923773,-73.9641772,40.7724555,-73.9670325,11,14,16,41,737.5233393179689
40.8048633,-73.9663136,40.7532346,-73.9665625,39,56,11,106,1176.544556606021
40.7072416,-74.007454,40.7520312,-74.0047222,18,34,21,73,875.6753439644413
40.81776,-73.947441,40.7126663,-73.9898655,90,76,39,205,2135.4944925204336
40.7570205,-73.9638565,40.774231,-73.9811332,14,10,16,40,593.9328473785046
40.752895,-73.989243,40.7397428,-74.0024948,18,15,3,36,490.1805445499213
40.713153,-74.0041097,40.733439,-74.001103,15,21,11,47,414.46036120674563
40.8019596,-73.934173,40.8448861,-73.9449014,36,29,11,76,1297.0587938897866
40.7061729,-74.0179342,40.7372197,-74.0057682,12,36,13,61,508.9625931003636
40.7865479,-73.9504365,40.7462999,-73.9716752,38,36,14,88,863.4274369274834
40.7359893,-73.974805,40.8138218,-73.9598,36,49,55,140,1300.6186070949996
40.8645441,-73.9266364,40.8499993,-73.9386521,11,12,2,25,396.4172112455617
40.7289826,-74.0093445,40.7375429,-74.0047793,5,13,4,22,171.50985488465102
40.7273529,-74.0005803,40.7216214,-74.0022085,4,5,1,10,130.6373458763018
40.837193,-73.936691,40.8080286,-73.9579584,14,22,18,54,483.697955044016
40.860242,-73.92842,40.7593001,-73.9592658,67,50,23,140,2797.851855922817
40.748974,-74.003236,40.7489232,-73.9779117,16,13,6,35,506.63540871328524
40.8036478,-73.9692822,40.7726558,-73.9822863,16,37,1,54,478.59584054102106
40.8475473,-73.9294983,40.747774,-73.9850381,90,76,39,205,2154.2809881212816
40.7910474,-73.9494429,40.871714,-73.9132764,37,35,10,82,3500.7928741124447
40.8232628,-73.94292,40.871584,-73.917009,19,19,10,48,2208.452305256196
40.765613,-73.9606918,40.8101814,-73.9374066,50,19,10,79,944.181184581796
40.721252,-74.001447,40.7094179,-74.0051228,10,14,6,30,376.89363918366746
40.7571536,-73.9935785,40.8273441,-73.9427817,56,67,44,167,1676.0236740754506
40.7857321,-73.9764355,40.721885,-73.977346,41,47,29,117,1245.7093527285856
40.8124168,-73.9631713,40.7236896,-73.9964625,86,79,18,183,1751.3457231875946
40.7460385,-73.9767875,40.7616156,-73.9728581,15,10,11,36,393.8676618748944
40.8622107,-73.9296676,40.8092377,-73.953005,45,36,23,104,1120.2235855694555
40.860641,-73.930771,40.8000383,-73.9428721,21,22,15,58,1590.9945826311048
40.7230074,-73.9857481,40.8283014,-73.9351958,70,104,33,207,2104.4950982485893
40.716871,-74.004026,40.7756852,-73.9646737,55,53,14,122,1390.705968723638
40.7015518,-74.0139809,40.7176762,-74.0075505,12,17,11,40,367.8659440013996
40.7660684,-73.9518597,40.7360074,-73.9936325,43,29,15,87,1021.7225649596713
40.7885002,-73.967021,40.7190003,-74.0051464,66,76,28,170,1549.87130189119
40.7824641,-73.9788209,40.7451567,-73.9826736,29,32,18,79,747.9444759549067
40.7203849,-74.0060136,40.8465308,-73.9400565,99,94,45,238,2212.8523262282024
40.7496114,-74.0027747,40.8386183,-73.9400452,55,74,62,191,1590.15606446452
40.782228,-73.9443514,40.8571635,-73.9282354,24,14,14,52,2087.53270592281
40.7242749,-74.0112354,40.7640575,-73.9922415,18,27,25,70,691.9528728943889
40.867064,-73.926838,40.7700936,-73.9494513,54,46,12,112,2935.473228869695
40.7415506,-73.9895966,40.7623991,-73.9786085,26,4,15,45,596.6547802174618
40.8217009,-73.9529081,40.800568,-73.9402084,12,12,12,36,355.4750831735595
40.802891,-73.9674843,40.8306765,-73.9510824,5,22,12,39,737.8478653467093
40.8384885,-73.9418259,40.787231,-73.9541623,43,47,15,105,1249.1221289440512
40.71572,-73.9787954,40.7353026,-74.0099822,28,23,6,57,657.5902747795976
40.7182549,-74.0052698,40.8349265,-73.9455412,93,88,47,228,2053.1032026281778
40.7849455,-73.9465916,40.7082321,-74.0143778,108,58,49,215,2339.20494680049
40.8568009,-73.928266,40.850909,-73.938284,12,6,0,18,221.2669815717902
40.7262553,-73.9726487,40.7816881,-73.9489622,43,48,30,121,1608.8174406092517
40.7130272,-73.9944601,40.7316674,-73.9854374,24,22,7,53,579.7964678562555
40.7226441,-74.0081187,40.8614596,-73.924641,104,96,55,255,4122.81027329972
40.8381008,-73.9362457,40.8486982,-73.9304689,15,9,3,27,232.00299816786912
40.7484299,-73.9999571,40.856077,-73.9304068,79,70,49,198,1828.5878340654922
40.833786,-73.94036,40.7060012,-74.0052076,120,115,49,284,2906.118047483983
40.7048276,-74.0169161,40.859313,-73.9342479,86,114,67,267,2533.599540606143
40.877355,-73.910607,40.851434,-73.935083,20,12,19,51,834.2261034300415
40.7781876,-73.9818922,40.8226363,-73.957693,20,37,29,86,1869.9793878266212
40.8369673,-73.9401365,40.7153027,-73.976483,94,85,37,216,2845.0425025794793
40.7052329,-74.0047485,40.7652498,-73.995066,25,39,38,102,1024.3310617922086
40.731706,-74.000954,40.7717837,-73.9675292,33,39,18,90,842.2028370769458
40.706712,-74.0023233,40.7639926,-73.9587694,72,55,28,155,2091.562521242757
40.837855,-73.942259,40.7216242,-73.9954604,102,98,25,225,2160.696247844157
40.7603711,-73.9737664,40.7831868,-73.9844643,19,14,13,46,499.08972960920516
40.8068316,-73.9610565,40.7112329,-73.9848266,94,77,46,217,2357.818582311639
40.8010338,-73.9711777,40.7179475,-74.0055763,83,83,25,191,1756.176408736318
40.7852965,-73.9693444,40.7750204,-73.9630908,8,11,3,22,637.1463974602224
40.7252073,-74.0112903,40.7324485,-74.005461,2,10,6,18,118.62222217086891
40.7333766,-74.0025813,40.849895,-73.93331,110,75,47,232,2220.685901440071
40.847842,-73.9395229,40.7230061,-74.0117198,95,112,35,242,3016.0083428438693
40.726988,-73.985753,40.7698506,-73.9843204,37,25,29,91,949.6600547476612
40.7597993,-73.9762894,40.7055699,-74.0090526,33,49,28,110,1075.3745367779725
40.7899969,-73.9258576,40.8646634,-73.9289023,34,8,28,70,2921.7711741066996
40.8643376,-73.9166074,40.8615058,-73.924849,3,7,2,12,127.19043829393017
40.7534863,-73.9787764,40.8153391,-73.9357666,36,53,17,106,977.536261841861
40.7328696,-73.9959296,40.708846,-74.002503,9,27,15,51,406.2390434733097
40.8055262,-73.9620084,40.7573424,-73.9860116,49,30,19,98,1116.8773791456658
40.7620659,-74.0013362,40.8138218,-73.9598,35,41,22,98,1211.6334505523896
40.707926,-74.0001461,40.731968,-73.9902172,15,34,10,59,475.0580927154157
40.836469,-73.937023,40.7392336,-73.9781918,88,72,33,193,2402.3170231339527
40.808178,-73.9563424,40.7240792,-73.9788537,59,83,21,163,1782.1893813465101
40.7306534,-73.9830644,40.8384885,-73.9418259,73,103,36,212,2196.408392768542
40.7904162,-73.951839,40.720428,-74.0064614,52,61,23,136,1504.679133233287
40.7942889,-73.947075,40.819903,-73.9467125,14,30,14,58,485.78829799949733
40.720674,-73.978231,40.7591595,-73.9883858,18,34,25,77,1153.343478103808
40.720428,-74.0064614,40.8495285,-73.9399248,101,98,47,246,2272.9722316806833
40.7614999,-73.9978033,40.7750338,-73.9907549,12,8,7,27,270.69084594092976
40.7052329,-74.0047485,40.7130535,-73.9941106,16,9,2,27,334.4201018982154
40.8472122,-73.9397798,40.7421252,-74.0045542,74,107,22,203,1926.5626988145775
40.7760235,-73.9872396,40.8652598,-73.9277837,76,66,33,175,1832.522929427369
40.789061,-73.9486102,40.8179231,-73.9497399,16,33,9,58,562.9306205965129
40.8080645,-73.9639884,40.8024528,-73.9388372,13,22,6,41,699.7329005596606
40.8483251,-73.9420607,40.819047,-73.944687,26,24,4,54,729.2220830390847
40.7570936,-73.9973219,40.7191808,-73.9905372,42,43,13,98,1085.7339935454115
40.7243158,-74.0086711,40.7272378,-74.0006749,5,9,0,14,168.19068560197223
40.7697588,-73.9646978,40.7871827,-73.9499793,3,0,26,29,165.77821139413868
40.799705,-73.9699722,40.7616052,-73.9903162,38,35,16,89,848.4966748122462
40.7761698,-73.9896122,40.7501766,-73.9769987,32,19,8,59,909.1678775448163
40.8127932,-73.9456451,40.8005608,-73.9421598,9,18,3,30,315.004136423198
40.8212637,-73.9460787,40.7717042,-73.9591761,32,53,13,98,961.925023498158
40.7164549,-73.9883771,40.7375527,-74.0057088,21,30,6,57,497.3340798236241
40.7965226,-73.9741146,40.732315,-74.000511,65,56,17,138,1403.6708972624
40.7572359,-73.9760484,40.8070815,-73.9335118,37,17,35,89,994.5446389918737
40.72625,-74.00373,40.7972412,-73.9680189,67,63,33,163,1440.9220250292585
40.7971483,-73.9736411,40.7327562,-73.990029,59,61,23,143,1560.371227114376
40.7110047,-74.0143969,40.7591299,-74.0035376,18,38,14,70,880.4268723350483
40.7090349,-74.0121098,40.873022,-73.918459,123,119,68,310,4538.312690062479
40.7581469,-73.9978539,40.7965554,-73.9702876,30,24,33,87,860.3553901628294
40.7181153,-73.9865259,40.7478634,-73.9929048,24,29,13,66,914.7469937309234
40.7539937,-73.9741902,40.7921309,-73.9717771,36,28,23,87,919.3332624707829
40.7589842,-73.9959405,40.7051798,-74.0074068,41,71,22,134,1139.558389295654
40.8681842,-73.919497,40.7556019,-73.9760646,39,76,5,120,2491.9571140124435
40.735926,-74.000722,40.8044438,-73.9396716,48,68,25,141,1329.7581654845533
40.802694,-73.9334099,40.8008201,-73.9349913,4,0,2,6,40.49243582797071
40.7100934,-73.9940953,40.7076167,-74.017462,30,8,5,43,587.9254090949987
40.8026735,-73.949123,40.7254617,-73.9930426,55,55,30,140,1459.7097368525876
40.738796,-73.977148,40.7093107,-74.011935,51,23,21,95,1199.9949093649498
40.7649919,-73.9611441,40.8349476,-73.9469169,36,56,41,133,1304.2395050799853
40.807089,-73.9417696,40.7339818,-73.9866911,45,70,11,126,1308.5904324285527
40.7080602,-74.0034478,40.7593001,-73.9592658,61,55,29,145,2006.4364085305574
40.7185765,-73.9833967,40.8283084,-73.943131,67,96,41,204,2089.9460313246045
40.814759,-73.9343888,40.84552,-73.934686,15,10,10,35,1470.5686824664433
40.8750497,-73.9122655,40.7333916,-74.0085749,139,120,53,312,3534.9220113068204
40.7387641,-74.0055102,40.7726558,-73.9822863,40,32,20,92,816.4850342193613
40.7546132,-73.9737339,40.8411223,-73.9398646,48,65,51,164,1543.8387223115296
40.7971932,-73.9718028,40.7150484,-73.9923757,76,76,35,187,1903.2140091911394
40.7781772,-73.9484255,40.7415447,-73.9875061,56,40,20,116,1268.2027867145996
40.7691175,-73.988561,40.7704153,-73.9480635,21,11,25,57,715.0062717214632
40.7247682,-74.0092999,40.7565033,-73.9607182,58,33,19,110,1754.70322769665
40.7327562,-73.990029,40.7063877,-74.007136,21,33,16,70,578.7850814102799
40.8019538,-73.9535577,40.7199234,-74.002596,52,62,30,144,1606.9748897683228
40.7404187,-73.979088,40.8012375,-73.9576916,46,52,29,127,2586.524508730521
40.7250225,-73.9948867,40.7218075,-74.0064418,10,9,6,25,259.7969305076964
40.7267944,-73.9720829,40.7213666,-74.0046193,35,22,14,71,868.40616827129
40.7466849,-73.9744963,40.747171,-74.0008681,20,12,2,34,574.6126555952485
40.758645,-73.981341,40.7408256,-73.9858267,5,18,7,30,263.6165040767338
40.7579634,-73.9855335,40.8615058,-73.924849,77,62,36,175,3495.1496466172534
40.7713507,-73.9820496,40.732925,-74.0039756,35,51,17,103,867.5486257916637
40.7435047,-73.9768235,40.7355308,-74.0033399,24,8,14,46,564.4108610853208
40.7705246,-73.9820391,40.7216253,-73.9934835,48,50,20,118,1262.4076563982799
40.7230061,-74.0117198,40.8226911,-73.9533268,46,74,61,181,1579.0724842387403
40.8483876,-73.9376877,40.7115248,-73.980623,78,83,42,203,3576.6164928380513
40.7315444,-74.0049377,40.7915137,-73.9366136,65,68,45,178,1874.0558532844636
40.7583833,-73.9590324,40.8462601,-73.9426268,84,60,33,177,1975.057541156772
40.706378,-74.0094998,40.7394995,-73.9826691,23,46,18,87,713.015230983293
40.7297532,-74.0021622,40.7498334,-73.9721997,19,27,15,61,618.3020761631145
40.7279995,-73.9716788,40.7430428,-73.9891631,12,11,12,35,516.7419961986484
40.8073049,-73.9642951,40.7155294,-74.0092468,75,96,20,191,1685.8786966217615
40.8410394,-73.9447121,40.7577433,-73.9968456,57,76,20,153,1781.6082347490167
40.7628026,-73.9931565,40.7912444,-73.9794014,28,20,13,61,603.7238378338119
40.7806719,-73.9764438,40.7125226,-73.9777588,36,37,29,102,1359.6729926332737
40.744639,-74.0027325,40.7522048,-73.9818235,14,13,7,34,421.66493228283656
40.7205303,-73.9898501,40.857109,-73.935602,82,125,53,260,2505.4725667387197
40.7915049,-73.9722334,40.7460356,-73.9747018,39,36,23,98,1008.9805688365805
40.7094404,-74.0148836,40.856077,-73.9304068,92,101,63,256,2460.5292629207634
40.74347,-74.007238,40.789698,-73.9698629,34,40,33,107,907.7433684855076
40.7714348,-73.9822603,40.7559868,-73.9769642,16,13,4,33,458.2458936675338
40.7846006,-73.9419442,40.844788,-73.937043,57,54,25,136,1525.0979342610765
40.8150729,-73.9529724,40.8363811,-73.9445746,22,8,3,33,436.7596721527958
40.7198217,-73.9921037,40.7931803,-73.9405687,54,58,36,148,1302.3789062686026
40.7182549,-74.0052698,40.7286179,-74.0053218,4,17,1,22,188.25990110881773
40.7434569,-73.9881911,40.7666145,-73.9649882,22,18,15,55,545.0063634454385
40.85238,-73.931495,40.716976,-73.982289,89,92,45,226,3408.2498877372445
40.7601736,-73.9988397,40.723882,-73.982083,32,39,14,85,1162.993371807367
40.7416415,-74.0048213,40.8521285,-73.9378214,66,72,58,196,1747.424023572704
40.804723,-73.9680127,40.7762516,-73.9820341,18,33,1,52,483.15542970036654
40.7536872,-73.9662667,40.7629723,-73.9739744,9,4,6,19,299.07903964150375
40.7051688,-74.0099816,40.7284433,-73.9756824,26,43,16,85,839.4002438743414
40.7827163,-73.971237,40.856716,-73.932631,55,63,36,154,1479.6425284419752
40.8057865,-73.944805,40.8296073,-73.9500781,17,18,5,40,528.8928953545218
40.7364599,-74.0011844,40.7115277,-74.0104404,27,28,9,64,609.9788056983126
40.8474296,-73.9313968,40.7782722,-73.9587235,34,34,2,70,1815.5347142305125
40.8294451,-73.9419432,40.7475701,-73.9727421,77,68,28,173,2035.848842136996
40.7198009,-73.9985059,40.7231886,-74.007217,8,4,6,18,159.7966987119388
40.8399295,-73.9407749,40.825901,-73.9471053,8,20,1,29,252.03589060501105
40.71046,-74.0145533,40.86302,-73.917555,109,107,58,274,4281.693758873647
40.7807084,-73.9869955,40.8655549,-73.9280646,14,25,7,46,3620.8469436057403
40.7554632,-73.9621088,40.7954276,-73.9459003,44,17,9,70,853.8129108918639
40.7407313,-74.00896,40.76413,-73.9688047,42,33,27,102,1025.7389794168607
40.7381397,-74.00561,40.7987264,-73.9595472,52,59,44,155,1357.6982279645963
40.8113373,-73.9639549,40.7564056,-73.9994672,61,50,21,132,1555.2905280312907
40.7079812,-74.017713,40.7827163,-73.971237,53,71,48,172,1498.293275262115
40.7628736,-73.9677191,40.7037626,-74.0070517,41,62,25,128,1107.3375062305406
40.7303818,-73.9863742,40.7984025,-73.9234843,65,43,37,145,1766.9472281962637
40.7236874,-74.0036454,40.8414892,-73.9443634,85,85,48,218,2100.099596400778
40.7184469,-73.9987523,40.7246266,-73.994208,12,4,0,16,297.1564061997203
40.8075512,-73.9370575,40.7552508,-73.9732669,27,57,3,87,849.3736477942272
40.7396572,-74.0063902,40.8383473,-73.9334832,93,77,47,217,2108.5387113162396
40.7759238,-73.9531654,40.7721744,-73.9917513,19,19,30,68,989.2285142570287
40.8067507,-73.9649437,40.7958825,-73.9768851,15,12,5,32,375.15538147532436
40.872499,-73.917176,40.8223451,-73.9386646,25,23,4,52,1225.9697238315086
40.7310432,-73.9996039,40.8019596,-73.934173,68,47,33,148,1503.0171935576616
40.7621145,-73.9973436,40.737173,-73.9886277,23,33,9,65,942.1650532563148
40.7387625,-74.006448,40.8001178,-73.9251737,74,53,66,193,2189.8705702601055
40.7479353,-73.9735914,40.8012041,-73.9596153,38,46,23,107,2419.809313955262
40.7502832,-73.9811233,40.8046223,-73.9478956,26,56,17,99,883.1376725571596
40.8453393,-73.9423607,40.7524138,-74.007576,85,78,34,197,2136.9333447621257
40.8620485,-73.9172236,40.7826302,-73.9511964,36,28,3,67,2148.0787903953346
40.725334,-73.9762137,40.7928528,-73.9226229,54,30,20,104,2378.3669438336096
40.8134085,-73.9550501,40.8039604,-73.9320106,13,15,12,40,662.3075784323217
40.779149,-73.944779,40.8191327,-73.9410141,8,15,17,40,856.5480646122991
40.7919833,-73.9245916,40.7171684,-73.9831408,84,33,18,135,4188.264206936765
40.7606212,-73.9643559,40.76527,-73.9540564,9,12,3,24,303.49798476616996
40.7171005,-73.9826968,40.8350927,-73.9454337,67,87,71,225,2214.8877203302814
40.744061,-74.006811,40.7297532,-74.0021622,8,21,7,36,221.61810506670645
40.758647,-73.9657958,40.7182673,-73.99071,47,34,23,104,1023.3137626039522
40.7265283,-73.9958473,40.757564,-73.9967634,34,32,15,81,808.419698889037
40.7633694,-73.9592368,40.7381714,-73.9836359,33,31,14,78,793.2117560441965
40.706735,-74.0067819,40.705888,-74.0132806,8,2,1,11,264.54925674422174
40.7373314,-73.9926537,40.8150729,-73.9529724,62,60,53,175,1870.5870796453478
40.8328147,-73.9459388,40.7601131,-73.9848206,41,70,16,127,1147.2200663976296
40.8226075,-73.9531289,40.8722414,-73.9126036,51,24,23,98,997.5124337705477
40.8488344,-73.9401528,40.7146195,-73.9768477,79,81,40,200,3507.53267240035
40.7879006,-73.9557669,40.7317892,-74.0078047,43,53,17,113,1313.5192299200144
40.7966814,-73.934912,40.7408738,-73.9859403,71,54,24,149,1622.233401888732
40.8109081,-73.9430908,40.8438685,-73.9439468,40,20,4,64,971.9610873652576
40.8701354,-73.9170165,40.8061125,-73.95936,49,37,29,115,1180.230043150411
40.7688761,-73.9723598,40.7112188,-73.9899392,47,49,33,129,1287.313997263238
40.7129093,-73.9869665,40.7577077,-73.9694066,25,40,30,95,846.1867358137122
40.718642,-74.008819,40.8088651,-73.9521304,69,92,53,214,1820.7486622631307
40.7258473,-73.9944754,40.8449121,-73.933238,80,113,53,246,2322.301135233487
40.7756198,-73.9442812,40.8501764,-73.9357231,23,12,12,47,2125.1380279625755
40.8202619,-73.9594899,40.7963627,-73.9322087,13,30,5,48,607.0668075932975
40.7205482,-74.0034713,40.7935411,-73.9472775,51,44,40,135,1640.453041492068
40.7207483,-73.986157,40.8464211,-73.9323437,93,110,41,244,3139.558598514974
40.7484268,-73.9804933,40.8328806,-73.9420072,52,81,30,163,1621.1476607476657
40.7117109,-73.9848963,40.7646823,-73.9642995,27,51,34,112,937.3759723907993
40.7883247,-73.9410152,40.8688503,-73.9114398,44,26,15,85,3885.0280523992087
40.8283014,-73.9351958,40.7973103,-73.9344558,22,24,6,52,905.0105317570817
40.7213148,-73.9947014,40.7433107,-73.9840157,13,20,11,44,398.3803026643158
40.7332979,-73.9871866,40.7739898,-73.990255,34,23,28,85,914.6804638129177
40.7958825,-73.9768851,40.7078606,-74.0068365,50,64,12,126,5256.374055198911
40.800803,-73.9290592,40.7836354,-73.9435282,15,7,8,30,1800.8794821098309
40.7209878,-73.986948,40.7798127,-73.9844806,64,43,27,134,1389.0069776104745
40.7531186,-74.0073044,40.8187841,-73.9598117,21,21,21,63,2376.418508205948
40.7117173,-74.0041198,40.7163041,-74.0109232,10,16,2,28,530.3738065266052
40.7215953,-73.9977932,40.8168973,-73.9572758,82,70,41,193,1752.0634037327063
40.8027375,-73.9492747,40.8121691,-73.9421726,13,13,1,27,276.86209448400774
40.7827163,-73.971237,40.7376609,-74.001755,48,43,18,109,1100.3092732714508
40.8467657,-73.9337745,40.8325805,-73.9502612,24,20,21,65,1295.8837402713516
40.7514615,-73.9739708,40.7570205,-73.9638565,4,6,11,21,181.56106209600767
40.74463,-73.9989693,40.766876,-73.979076,28,19,18,65,612.2688434101511
40.7659377,-73.9633856,40.7878716,-73.9674683,11,28,11,50,1779.172472551484
40.7414165,-73.9833669,40.7334463,-73.9955159,10,10,7,27,273.8929807079621
40.8384885,-73.9418259,40.7748013,-73.9843888,41,60,11,112,1074.4364722103442
40.8187841,-73.9598117,40.8081768,-73.9366047,12,23,3,38,609.054043763409
40.75254,-73.9649161,40.734263,-73.9835476,29,25,6,60,697.357823163314
40.850506,-73.932861,40.7858143,-73.9428466,30,35,8,73,1958.18566224729
40.8240402,-73.9447637,40.8142699,-73.939138,11,5,5,21,435.77954506250444
40.7962219,-73.9496927,40.7628079,-73.9656659,10,47,4,61,543.2125053867586
40.7697511,-73.9627039,40.707871,-74.0014617,45,62,22,129,1145.31725023721
40.7710965,-73.9834109,40.7127817,-73.9884924,59,63,25,147,1321.79761458916
40.8005867,-73.96006,40.7697673,-73.9545657,22,35,13,70,1152.4675932129728
40.7160045,-74.0070792,40.858744,-73.930122,115,95,64,274,2459.2559930975885
40.7093852,-74.0129792,40.8407273,-73.9441028,78,91,63,232,2234.7279504337016
40.7509069,-73.9806768,40.7298538,-74.0107062,18,25,11,54,869.9239819076798
40.8537179,-73.9268061,40.7224213,-73.9916699,115,91,40,246,3650.5924475989636
40.7578199,-73.9594365,40.7133376,-74.0110084,66,39,32,137,1663.0226663496767
40.7318643,-73.9966562,40.7262553,-73.9726487,12,7,7,26,416.288514487063
40.7310785,-74.0080005,40.7036181,-74.0144028,30,23,2,55,1154.2801554574664
40.7845692,-73.951892,40.7404441,-74.0019879,45,43,21,109,1198.8593008568278
40.7914429,-73.9759966,40.8568009,-73.928266,69,43,18,130,1353.6488671339087
40.7993567,-73.9590861,40.7342008,-73.9748747,45,65,21,131,1836.0681012005443
40.7424446,-73.9889406,40.828296,-73.950858,61,46,48,155,1437.2730912481454
40.7876839,-73.9811521,40.8392425,-73.9412769,38,38,11,87,897.8338256539846
40.732699,-73.983646,40.7472995,-73.9758338,9,15,16,40,316.14557572432653
40.8315256,-73.9356297,40.7116012,-73.9942643,67,102,23,192,2468.3840748306743
40.7557816,-74.0019763,40.7747427,-73.9881703,25,11,18,54,859.3784508888449
40.7346528,-73.9882945,40.7882037,-73.9783631,52,29,27,108,1118.5282465809994
40.7624689,-74.0099717,40.7228061,-73.9930344,35,43,10,88,1050.6561356984314
40.7929332,-73.9500043,40.8515311,-73.9390988,43,57,26,126,1280.457194136815
40.7105597,-73.9941336,40.7248899,-73.9949482,8,20,6,34,326.21570882916285
40.7756852,-73.9646737,40.7871229,-73.9479214,10,8,11,29,307.706221503522
40.8486982,-73.9304689,40.7623991,-73.9786085,79,56,43,178,1822.8148809645113
40.7401249,-73.9822158,40.731706,-74.000954,12,18,16,46,406.6047855855857
40.7209056,-73.9821814,40.7982754,-73.9525303,36,49,58,143,1269.7449471408079
40.7736592,-73.9778345,40.7616052,-73.9903162,16,13,11,40,372.04528690251334
40.8226363,-73.957693,40.7534038,-73.9633333,49,69,15,133,1575.624169806937
40.7863807,-73.9779716,40.7755929,-73.9563382,11,17,8,36,1788.0089304754072
40.7289826,-74.0093445,40.8760338,-73.913565,123,102,59,284,4613.880249547248
40.7169994,-74.0142977,40.7744841,-73.9914364,36,40,27,103,1289.5812391574884
40.773735,-73.9620329,40.7926891,-73.9730999,12,31,4,47,1903.376608137205
40.7206316,-73.9949663,40.7079812,-74.017713,36,15,8,59,682.6854736805788
40.8127869,-73.9398101,40.7735306,-73.9853181,43,37,30,110,1198.8183616324745
40.7684851,-73.9555018,40.7176001,-73.9963251,64,40,30,134,1369.8172037245563
